timestamp,dataset_group,dataset,n_file,n_corrupt,error_ratio,seed,pos_accept_rate,vel_accept_rate,pos_mahal_mean,pos_mahal_std,vel_mahal_mean,vel_mahal_std,pos_mahal_under_thresh,vel_mahal_under_thresh,mean_innov_pos,std_innov_pos,mean_innov_vel,std_innov_vel,mean_traceP,std_traceP
2025-11-15 13:21:39,residential,oxts705,5,1,1.8,257,0.613314447592068,1.0,5.808034066974595,4.237311385120175,1.1442190991501417,1.6689580766271008,1.0,1.0,2.111129746854221,0.8924943139051921,0.14355711269925236,0.0976278958442336,1.074277969643626,12.40064512201658
2025-11-15 13:22:40,residential,oxts705,5,1,1.9,257,0.6090651558073654,1.0,5.802315174418605,4.168853975841507,1.135730342776204,1.6521959552563001,1.0,1.0,2.115076875314359,0.878779553203358,0.1432020324295859,0.09656684109375933,1.0759530285617562,12.40058706636534
2025-11-15 13:23:39,residential,oxts705,5,1,2.0,257,0.6104815864022662,1.0,5.820759923433875,4.109055999460408,1.1380421175637394,1.6515974672792257,1.0,1.0,2.1215008602928105,0.869912654448273,0.14302828201781084,0.0965615768306906,1.0758685541087818,12.400379258818976
2025-11-15 13:24:37,residential,oxts705,5,2,0.0,257,1.0,1.0,0.02824275779036827,0.05465065494473759,0.5429489050991502,0.8548096007474516,1.0,1.0,0.1469899648030973,0.09877268079472157,0.09815832995376574,0.062379109646079164,0.9623013003477335,12.404345049619401
2025-11-15 13:25:38,residential,oxts705,5,2,0.1,257,0.9277620396600567,1.0,1.2008529633587788,2.874180724841556,0.6781845141643059,1.1408779142271097,1.0,1.0,0.6493965756228025,0.8110779657820063,0.10691760530026115,0.07524951120554182,0.979259286272663,12.403666925390008
2025-11-15 13:26:37,residential,oxts705,5,2,0.2,257,0.8583569405099151,1.0,2.2014469471947193,3.620155492571294,0.8804936104815865,1.5433564255032004,1.0,1.0,1.0428695084146375,0.9568132785617522,0.12178121279319394,0.0873114747628087,0.9962125494776204,12.402982853210103
2025-11-15 13:27:35,residential,oxts705,5,2,0.3,257,0.7577903682719547,1.0,2.9939603887850463,4.015460451297738,1.0532788994334277,1.6718020062595744,1.0,1.0,1.2962477565975785,1.0216883584641778,0.13362183414614318,0.09630701982998575,1.0271629620456089,12.403521917006294
2025-11-15 13:28:34,residential,oxts705,5,2,0.4,257,0.6458923512747875,0.9929178470254958,3.8577469671052627,4.0516568171431535,1.1650732910128387,1.8712184696735994,1.0,1.0,1.589040157705095,0.9735424587655583,0.1421675055884122,0.09848610609613137,1.0899223973036827,12.403671213845985
2025-11-15 13:29:32,residential,oxts705,5,2,0.5,257,0.032577903682719546,0.9957507082152974,7.172105086956521,4.975525435892418,1.5342332503556186,2.2316134564317145,1.0,1.0,1.9803391091033924,0.8566594509493992,0.16190572382136922,0.11071485748038772,2.299656530943485,12.368051917715936
2025-11-15 13:30:33,residential,oxts705,5,2,0.6,257,0.00424929178470255,0.9050991501416431,8.540494333333333,7.424347145572891,1.7281495884194054,2.5487772484498747,1.0,1.0,1.2251887843393703,1.0687205259075097,0.17133754373196,0.11507426593255916,6.101590911018131,12.665569764220503
